930	6	6.46733	26.812	4.75096	2.34686	-0.801	4.25656
930	47	7.19671	26.812	4.7879	6.92184	-0.801	3.53634
930	83	2.63964	26.812	4.58633	1.99681	-0.801	2.97569
930	554	1.44569	-0.801	5.19047	8.06341	26.812	3.72607
930	577	7.98653	26.812	4.75474	1.527	-0.801	3.13261
930	943	3.6832	-0.801	5.07064	2.46695	26.812	2.76008
930	1084	8.06045	26.812	4.74779	3.55179	-0.801	3.12387
930	1479	5.66842	26.812	5.19447	2.93859	-0.801	3.42447
930	1615	1.28043	-0.801	4.26518	1.30249	26.812	2.83995
930	1696	2.12004	-0.801	4.69929	3.29871	26.812	4.69603
930	1806	1.13062	26.812	3.1931	3.36533	-0.801	2.7031
930	1876	2.70535	-0.801	4.60878	6.52716	26.812	2.67648
930	2004	7.85443	26.812	5.20523	5.63169	-0.801	4.44229
930	2467	2.00652	26.812	4.80003	2.16486	-0.801	3.05592
930	2907	5.72953	26.812	4.9411	7.68849	-0.801	4.00115
930	3273	2.78602	26.812	3.5332	8.15269	-0.801	2.78966
930	3443	7.66226	26.812	4.60485	5.28819	-0.801	3.35856
930	3476	5.80596	26.812	5.19459	1.38345	-0.801	3.5069
930	3845	8.08547	26.812	4.06646	6.14586	-0.801	2.65797
930	4148	5.53719	26.812	4.68512	1.10535	-0.801	4.08525
930	4154	6.1909	26.812	5.17666	3.78402	-0.801	3.81403
930	4301	5.65071	-0.801	4.78891	3.71099	26.812	4.05916
930	4321	6.54456	-0.801	3.76224	1.54973	26.812	3.23094
930	4630	1.0866	-0.801	5.19706	7.33994	26.812	3.36577
930	4851	6.04767	-0.801	5.20149	6.84488	26.812	3.43209
930	4927	2.93304	26.812	4.70031	1.5171	-0.801	4.4918
930	5259	2.95114	26.812	4.07651	5.94977	-0.801	2.6634
930	5543	2.3856	-0.801	4.57928	3.19859	26.812	4.50319
930	5780	7.79724	-0.801	5.04541	6.71054	26.812	3.32524
930	5840	2.91284	-0.801	3.74469	0.939928	26.812	3.4982
930	6579	5.7503	-0.801	4.45746	6.22291	26.812	2.71065
930	6726	5.83025	26.812	4.01993	2.71947	-0.801	2.80457
930	7323	7.15612	26.812	4.76854	2.91018	-0.801	3.45379
930	7347	2.05738	26.812	4.11635	1.0816	-0.801	2.96403
930	7575	3.21061	26.812	4.44709	1.6586	-0.801	3.64677
930	7670	1.78919	-0.801	4.17434	6.76144	26.812	3.01914
930	8215	7.46018	-0.801	5.01176	5.45093	26.812	2.94494
930	8594	2.91152	-0.801	4.39353	2.83362	26.812	2.91599
930	8838	1.73744	-0.801	2.86113	5.90456	26.812	2.63722
930	8976	6.67708	-0.801	5.11394	3.70179	26.812	3.88914
930	9342	3.76755	26.812	4.91673	2.82164	-0.801	3.30502
930	9911	1.11945	-0.801	4.82177	6.01033	26.812	3.18006
930	10079	3.10062	-0.801	5.19258	1.84302	26.812	2.82593
